participant_id,age,gender,race_ethnicity,education_level,political_affiliation,vaccine_hesitancy,trust_in_science,trust_in_government,ad_engagement_score,baseline_attitude_score
P04440,46,Male,Black,Not Applicable,Liberal,5,2,2,3.7,2
P04441,23,Male,Hispanic,High School,Conservative,2,5,5,4.6,3
P04442,42,Female,Black,Bachelor,Moderate,1,1,5,2.1,3
P04443,46,Female,White,Master,Moderate,2,5,4,1.9,3
P04444,48,Male,Other,PhD,Liberal,5,4,4,2.6,5
P04445,18,Female,White,PhD,Moderate,3,3,1,4.2,3
P04446,30,Female,Black,High School,Liberal,5,3,4,1.0,3
P04447,29,Female,White,High School,Liberal,3,3,5,3.1,2
P04448,41,Female,White,Master,Conservative,2,1,1,2.7,3
P04449,45,Female,Black,Bachelor,Liberal,3,4,4,3.6,5
P04450,57,Male,White,High School,Conservative,3,3,4,3.4,4
P04451,34,Male,White,Bachelor,Liberal,3,5,5,3.6,4
P04452,34,Male,White,Master,Liberal,3,3,1,3.5,5
P04453,53,Female,White,High School,Conservative,3,4,2,5.0,5
P04454,43,Male,Hispanic,Master,Liberal,1,5,2,4.8,3
P04455,55,Female,Hispanic,High School,Conservative,3,5,1,3.8,5
P04456,43,Male,White,Master,Moderate,3,1,4,2.5,3
P04457,26,Female,White,Bachelor,Liberal,5,1,4,2.6,1
P04458,24,Male,Hispanic,High School,Moderate,5,2,1,4.1,2
P04459,21,Male,White,Master,Liberal,5,4,2,4.2,2
P04460,47,Male,White,Master,Liberal,3,5,3,2.1,2
P04461,54,Male,White,PhD,Conservative,5,4,5,1.0,1
P04462,62,Male,Hispanic,High School,Liberal,1,3,1,1.2,2
P04463,50,Female,White,Bachelor,Liberal,2,3,3,4.2,3
P04464,53,Male,White,Bachelor,Conservative,5,2,5,4.4,4
P04465,33,Male,White,Bachelor,Conservative,5,5,3,3.0,2
P04466,26,Female,White,PhD,Moderate,1,5,3,3.3,2
P04467,50,Male,White,High School,Moderate,4,2,5,4.8,3
P04468,45,Female,White,High School,Moderate,4,3,3,5.0,3
P04469,41,Other,White,Bachelor,Moderate,1,5,2,3.7,2
P04470,44,Male,White,High School,Moderate,5,4,1,3.0,5
P04471,43,Male,White,PhD,Conservative,2,5,2,2.6,1
P04472,55,Male,Hispanic,Bachelor,Liberal,5,3,2,2.7,4
P04473,55,Female,Hispanic,Bachelor,Moderate,1,5,5,2.2,4
P04474,46,Female,White,Master,Conservative,1,5,5,3.7,1
P04475,50,Female,White,Bachelor,Moderate,3,1,5,2.9,2
P04476,46,Female,White,Bachelor,Conservative,1,5,3,2.2,2
P04477,34,Male,Black,High School,Liberal,3,2,3,4.1,2
P04478,49,Female,Black,High School,Liberal,1,2,1,3.6,2
P04479,23,Female,White,High School,Conservative,3,4,3,3.3,2
P04480,52,Female,Black,Bachelor,Liberal,3,5,1,2.8,4
P04481,25,Female,Black,Bachelor,Conservative,5,4,2,3.5,2
P04482,43,Female,Hispanic,High School,Liberal,3,3,1,2.7,3
P04483,29,Male,White,Bachelor,Conservative,4,3,1,5.0,5
P04484,46,Male,White,High School,Moderate,1,1,5,5.0,2
P04485,39,Female,White,PhD,Liberal,2,1,3,2.2,3
P04486,20,Male,Hispanic,High School,Moderate,1,5,4,2.7,4
P04487,45,Female,Hispanic,Master,Moderate,5,5,4,2.1,3
P04488,33,Male,White,Bachelor,Liberal,5,4,5,1.1,1
P04489,50,Female,White,Bachelor,Moderate,3,4,2,4.7,1
P04490,40,Female,White,High School,Moderate,5,5,2,2.9,3
P04491,44,Male,White,Not Applicable,Liberal,5,5,2,1.9,2
P04492,28,Female,White,High School,Conservative,1,1,1,1.3,2
P04493,32,Female,White,Bachelor,Liberal,4,1,3,3.2,2
P04494,34,Female,White,Not Applicable,Liberal,4,1,2,3.4,3
P04495,50,Male,Asian,Master,Moderate,3,5,4,3.4,1
P04496,60,Male,White,Bachelor,Moderate,5,4,1,4.1,1
P04497,30,Male,White,Not Applicable,Conservative,5,2,2,3.9,4
P04498,52,Male,White,Bachelor,Liberal,4,2,2,1.7,1
P04499,18,Female,Hispanic,High School,Liberal,3,4,3,1.9,1
P04500,25,Female,White,Bachelor,Liberal,5,4,3,4.0,5
P04501,28,Female,Hispanic,High School,Conservative,3,4,1,2.4,1
P04502,23,Female,White,High School,Moderate,1,1,4,1.5,3
P04503,20,Female,Hispanic,Master,Conservative,5,3,5,1.6,2
P04504,44,Male,Hispanic,Bachelor,Liberal,5,5,4,3.9,3
P04505,37,Female,White,High School,Conservative,5,1,3,3.9,2
P04506,44,Male,Hispanic,Master,Moderate,4,2,3,3.1,2
P04507,48,Female,White,High School,Conservative,4,5,5,2.1,4
P04508,43,Male,White,Not Applicable,Liberal,5,4,4,2.9,1
P04509,47,Male,White,Not Applicable,Moderate,5,2,4,2.8,4
P04510,39,Female,White,Not Applicable,Conservative,1,4,5,2.6,2
P04511,25,Female,Black,Master,Moderate,1,4,3,3.7,5
P04512,52,Female,Asian,High School,Liberal,3,4,1,2.5,5
P04513,32,Female,White,Bachelor,Conservative,3,5,4,3.5,4
P04514,28,Male,White,High School,Liberal,4,2,2,3.3,4
P04515,37,Female,White,High School,Liberal,2,2,4,1.6,1
P04516,29,Male,Black,Bachelor,Moderate,1,4,4,5.0,4
P04517,34,Female,White,High School,Moderate,3,1,4,3.6,4
P04518,44,Female,Hispanic,Not Applicable,Conservative,1,3,3,1.4,3
P04519,44,Male,White,PhD,Liberal,1,1,2,1.6,4
P04520,29,Female,White,Bachelor,Moderate,2,5,4,4.6,4
P04521,34,Female,Hispanic,Bachelor,Moderate,1,3,1,3.2,3
P04522,52,Male,White,Bachelor,Liberal,2,1,2,3.6,2
P04523,45,Female,White,Master,Conservative,2,2,5,3.4,2
P04524,64,Female,White,Bachelor,Conservative,1,1,1,4.1,3
P04525,54,Female,White,High School,Moderate,1,4,5,4.1,1
P04526,53,Male,Other,Bachelor,Liberal,3,5,4,2.1,4
P04527,23,Male,White,Bachelor,Conservative,1,1,3,3.5,1
P04528,49,Female,White,Not Applicable,Liberal,1,1,4,1.6,5
P04529,39,Male,White,High School,Liberal,1,3,4,1.9,1
P04530,33,Female,White,High School,Liberal,3,4,5,2.7,4
P04531,42,Male,Hispanic,Master,Liberal,2,3,4,1.3,2
P04532,51,Female,Hispanic,PhD,Conservative,3,5,1,2.2,4
P04533,46,Female,Hispanic,Master,Moderate,1,5,3,1.0,4
P04534,29,Male,White,Bachelor,Conservative,5,4,5,3.0,4
P04535,48,Male,White,Bachelor,Liberal,1,3,2,4.6,1
P04536,32,Female,White,Bachelor,Moderate,3,4,4,3.0,2
P04537,42,Female,Black,High School,Conservative,3,3,5,3.0,2
P04538,36,Male,White,Bachelor,Conservative,4,2,4,2.6,1
P04539,37,Female,White,High School,Conservative,5,4,4,4.0,1
P04540,49,Male,Hispanic,High School,Liberal,3,5,5,2.9,1
P04541,27,Male,White,PhD,Conservative,2,3,1,1.9,5
P04542,63,Female,White,High School,Liberal,1,2,2,3.2,5
P04543,18,Male,White,PhD,Moderate,2,5,4,4.6,4
P04544,32,Female,White,High School,Moderate,3,3,1,1.6,5
P04545,44,Male,White,High School,Moderate,3,2,4,2.1,1
P04546,47,Male,White,Bachelor,Conservative,2,5,4,2.9,1
P04547,38,Male,White,Master,Moderate,2,5,1,2.6,1
P04548,39,Female,White,Bachelor,Liberal,4,2,4,3.4,2
P04549,44,Female,Asian,Master,Moderate,1,5,2,2.0,2
P04550,37,Female,White,High School,Moderate,2,3,5,2.5,5
P04551,56,Male,Black,PhD,Liberal,1,3,1,3.1,3
P04552,50,Male,White,High School,Liberal,5,5,3,3.1,3
P04553,50,Female,White,Master,Liberal,3,1,4,5.0,1
P04554,28,Male,Hispanic,Bachelor,Moderate,2,2,5,3.8,2
P04555,39,Female,White,Master,Conservative,5,1,2,1.5,4
P04556,36,Male,White,Bachelor,Liberal,3,3,2,2.0,5
P04557,27,Female,Hispanic,High School,Moderate,4,5,3,1.6,2
P04558,44,Male,White,PhD,Conservative,3,4,2,4.6,1
P04559,33,Female,White,High School,Liberal,2,4,5,1.9,1
P04560,47,Male,White,High School,Conservative,5,1,3,3.6,3
P04561,27,Male,Black,Master,Liberal,5,1,1,3.5,1
P04562,60,Male,Hispanic,High School,Conservative,5,1,3,1.5,1
P04563,29,Male,White,High School,Liberal,3,3,1,2.6,4
P04564,42,Male,White,Bachelor,Liberal,1,3,2,2.7,5
P04565,49,Female,White,Master,Liberal,1,5,5,1.4,4
P04566,33,Female,White,High School,Liberal,3,3,4,4.8,3
P04567,50,Female,White,Bachelor,Conservative,2,5,3,3.2,2
P04568,25,Female,White,Master,Liberal,3,5,2,4.6,3
P04569,57,Female,White,Master,Moderate,1,1,5,5.0,1
P04570,40,Male,White,PhD,Liberal,3,4,4,3.2,5
P04571,32,Male,Hispanic,Master,Conservative,5,1,3,3.4,1
P04572,36,Male,White,Bachelor,Conservative,2,3,5,2.2,5
P04573,49,Female,White,Bachelor,Moderate,2,2,2,4.3,5
P04574,32,Male,White,High School,Liberal,4,3,3,3.0,5
P04575,31,Male,Hispanic,Bachelor,Moderate,3,4,3,2.6,2
P04576,37,Female,Asian,Not Applicable,Liberal,5,3,1,2.2,3
P04577,25,Male,Asian,Master,Liberal,3,4,1,3.1,2
P04578,61,Female,White,High School,Moderate,4,2,3,3.6,2
P04579,33,Female,Hispanic,Bachelor,Conservative,4,2,5,3.2,2
P04580,49,Male,White,Bachelor,Conservative,3,5,2,3.5,4
P04581,42,Male,White,Bachelor,Moderate,3,3,4,2.8,4
P04582,28,Female,White,Master,Moderate,3,5,1,3.5,4
P04583,39,Female,Hispanic,Bachelor,Conservative,1,1,2,3.5,2
P04584,49,Male,Asian,High School,Moderate,4,1,3,4.2,1
P04585,37,Female,Hispanic,Not Applicable,Moderate,2,1,2,3.8,4
P04586,54,Female,Hispanic,Bachelor,Conservative,1,1,2,3.2,4
P04587,52,Male,White,High School,Liberal,5,1,2,3.4,2
P04588,51,Male,White,High School,Liberal,2,3,3,1.8,3
P04589,34,Female,White,PhD,Moderate,2,5,1,4.3,1
P04590,27,Male,Hispanic,Master,Liberal,2,5,4,2.8,5
P04591,32,Female,White,Bachelor,Liberal,4,4,5,2.9,5
P04592,42,Male,Hispanic,High School,Moderate,5,1,1,2.5,1
P04593,46,Female,White,High School,Moderate,1,2,4,2.1,2
P04594,18,Female,White,High School,Conservative,5,4,3,2.2,3
P04595,39,Female,White,Bachelor,Liberal,1,4,4,1.9,3
P04596,41,Male,White,Bachelor,Liberal,4,3,3,2.8,5
P04597,36,Male,Hispanic,Bachelor,Liberal,5,4,4,3.8,3
P04598,55,Female,White,Master,Moderate,2,2,1,3.0,5
P04599,45,Male,White,High School,Conservative,5,5,3,3.7,4
P04600,55,Male,White,High School,Moderate,4,4,2,3.5,2
P04601,37,Female,White,High School,Liberal,4,3,3,2.6,3
P04602,51,Male,White,High School,Moderate,4,1,3,4.2,2
P04603,59,Male,White,High School,Moderate,1,2,4,4.0,4
P04604,55,Male,Hispanic,Bachelor,Liberal,5,1,3,3.8,1
P04605,26,Female,White,Master,Moderate,2,4,4,3.4,1
P04606,36,Female,White,Master,Moderate,2,5,1,2.7,1
P04607,35,Male,White,Master,Conservative,3,3,3,2.7,5
P04608,45,Male,White,Bachelor,Conservative,4,2,2,3.0,5
P04609,48,Male,White,Master,Conservative,2,5,2,4.4,1
P04610,29,Female,White,High School,Conservative,4,2,1,4.1,4
P04611,40,Male,White,Not Applicable,Conservative,2,3,2,1.6,5
P04612,18,Female,Black,High School,Conservative,5,3,4,3.3,1
P04613,57,Male,White,High School,Liberal,3,4,3,1.0,2
P04614,33,Other,Asian,High School,Moderate,4,2,5,2.6,1
P04615,40,Male,Hispanic,Not Applicable,Conservative,1,4,3,2.3,1
P04616,36,Female,White,Not Applicable,Moderate,1,2,3,3.6,2
P04617,53,Male,White,Master,Liberal,2,2,5,1.9,5
P04618,18,Male,White,Bachelor,Liberal,5,1,2,1.5,2
P04619,39,Female,White,Bachelor,Liberal,4,4,2,2.5,5
P04620,38,Female,Hispanic,Not Applicable,Liberal,3,2,3,3.0,4
P04621,34,Male,Asian,Bachelor,Liberal,5,2,2,1.3,5
P04622,60,Female,White,Not Applicable,Moderate,2,3,4,4.1,3
P04623,29,Female,White,High School,Conservative,5,1,4,2.8,5
P04624,49,Female,White,High School,Conservative,3,3,5,3.0,3
P04625,44,Male,White,Master,Conservative,5,4,3,4.1,5
P04626,55,Female,Hispanic,High School,Conservative,4,4,4,2.3,2
P04627,31,Female,White,Not Applicable,Moderate,2,2,1,4.5,5
P04628,31,Male,White,Bachelor,Liberal,3,5,2,3.0,1
P04629,53,Female,Black,PhD,Liberal,2,3,3,3.8,5
P04630,45,Male,White,High School,Conservative,4,4,4,3.4,2
P04631,21,Male,White,Master,Liberal,3,2,5,3.7,2
P04632,33,Female,White,Bachelor,Conservative,3,2,4,3.1,5
P04633,44,Female,White,Bachelor,Liberal,2,3,1,2.5,5
P04634,50,Male,Black,Bachelor,Conservative,5,2,4,4.9,5
P04635,31,Male,Hispanic,Not Applicable,Moderate,5,1,3,3.0,4
P04636,18,Female,White,Bachelor,Conservative,1,5,5,1.9,3
P04637,46,Male,Hispanic,High School,Liberal,1,3,5,4.5,5
P04638,25,Female,White,PhD,Liberal,3,3,1,2.7,5
P04639,18,Female,Black,High School,Moderate,2,3,3,1.3,3
P04640,18,Male,Hispanic,High School,Conservative,3,2,1,2.2,1
P04641,49,Female,White,High School,Moderate,2,2,1,1.0,4
P04642,41,Female,Hispanic,PhD,Conservative,4,3,1,2.2,4
P04643,37,Male,White,High School,Conservative,1,3,4,4.8,1
P04644,56,Female,White,High School,Conservative,3,1,2,3.5,3
P04645,47,Female,Black,PhD,Moderate,4,4,4,3.0,3
P04646,59,Female,Hispanic,Master,Liberal,5,1,3,2.4,2
P04647,23,Female,Hispanic,High School,Liberal,1,3,1,2.9,3
P04648,39,Male,Black,Master,Conservative,2,2,1,4.1,4
P04649,20,Male,White,PhD,Conservative,5,2,2,1.2,2
P04650,37,Male,White,High School,Conservative,5,3,5,5.0,5
P04651,37,Male,Other,Master,Liberal,4,4,1,2.1,5
P04652,47,Male,White,Bachelor,Liberal,3,5,4,2.8,5
P04653,40,Female,Asian,Bachelor,Conservative,3,5,1,2.8,2
P04654,47,Female,White,Bachelor,Liberal,4,1,3,2.8,4
P04655,48,Female,Black,Bachelor,Conservative,5,4,2,2.3,3
P04656,65,Female,White,High School,Liberal,1,5,5,3.9,2
P04657,36,Female,Hispanic,Master,Moderate,5,4,3,4.1,4
P04658,28,Female,White,High School,Conservative,4,2,4,4.0,3
P04659,42,Female,Hispanic,Bachelor,Liberal,5,2,3,3.1,1
P04660,30,Male,White,High School,Liberal,5,4,1,2.4,4
P04661,57,Female,White,Master,Conservative,5,3,2,2.8,1
P04662,36,Female,Black,High School,Moderate,5,5,1,2.9,5
P04663,33,Male,Asian,Bachelor,Conservative,1,5,2,2.0,5
P04664,34,Female,Hispanic,Bachelor,Conservative,2,2,4,3.2,4
P04665,48,Female,White,Master,Liberal,2,1,3,4.8,1
P04666,38,Male,White,Bachelor,Liberal,3,5,2,2.8,2
P04667,32,Female,White,Master,Moderate,2,2,3,3.5,3
P04668,59,Male,White,High School,Liberal,2,2,2,2.3,5
P04669,29,Male,Other,High School,Moderate,2,4,1,3.9,5
P04670,40,Female,White,Bachelor,Conservative,5,4,2,2.3,5
P04671,47,Female,White,Not Applicable,Liberal,5,4,2,2.6,5
P04672,20,Female,White,High School,Moderate,1,1,5,3.5,4
P04673,45,Female,White,High School,Liberal,5,5,4,2.0,4
P04674,27,Male,White,High School,Liberal,5,1,1,3.4,1
P04675,49,Female,White,Bachelor,Moderate,2,1,1,4.1,2
P04676,28,Female,White,Bachelor,Conservative,1,4,3,3.2,1
P04677,48,Female,White,Master,Liberal,1,2,2,3.9,2
P04678,53,Male,Other,High School,Moderate,2,3,2,1.7,4
P04679,50,Female,White,High School,Moderate,2,2,2,3.4,5
P04680,43,Female,White,High School,Liberal,1,2,1,2.5,1
P04681,37,Female,Other,Bachelor,Moderate,4,2,5,3.4,2
P04682,33,Female,Hispanic,Bachelor,Conservative,2,2,3,4.6,3
P04683,57,Male,Other,High School,Moderate,2,1,2,1.0,2
P04684,31,Female,Hispanic,Not Applicable,Liberal,1,4,5,2.4,1
P04685,27,Female,White,High School,Moderate,4,4,4,1.0,4
P04686,47,Male,Black,Master,Moderate,4,2,1,1.8,5
P04687,30,Female,White,Bachelor,Liberal,3,3,4,2.5,3
P04688,28,Female,White,High School,Liberal,4,5,1,3.9,1
P04689,22,Male,Hispanic,Master,Liberal,2,2,3,3.8,4
P04690,34,Female,White,Master,Liberal,5,2,4,3.8,2
P04691,39,Male,Black,Bachelor,Liberal,1,3,3,3.6,4
P04692,42,Male,Asian,Bachelor,Moderate,2,1,3,1.7,4
P04693,51,Female,White,High School,Liberal,1,2,3,3.8,5
P04694,46,Male,Hispanic,Bachelor,Conservative,4,3,4,2.3,1
P04695,37,Male,White,High School,Moderate,1,1,4,3.4,4
P04696,37,Male,White,Master,Conservative,2,1,4,2.1,2
P04697,46,Male,Hispanic,High School,Moderate,5,2,2,2.8,2
P04698,55,Female,White,High School,Liberal,2,1,3,2.9,5
P04699,41,Female,Asian,High School,Moderate,3,2,2,3.3,4
P04700,34,Female,White,High School,Conservative,1,2,1,2.2,2
P04701,28,Female,White,Bachelor,Liberal,2,4,4,3.7,2
P04702,22,Male,Hispanic,High School,Liberal,4,5,5,1.7,5
P04703,47,Female,White,Master,Liberal,4,5,1,4.7,4
P04704,46,Female,White,High School,Liberal,2,4,3,2.2,5
P04705,46,Female,White,Bachelor,Liberal,3,2,3,1.0,4
P04706,38,Female,Hispanic,Bachelor,Liberal,1,3,2,2.9,2
P04707,56,Female,White,Not Applicable,Liberal,3,1,4,2.6,1
P04708,34,Female,Hispanic,Not Applicable,Moderate,5,4,4,2.1,2
P04709,51,Male,White,Master,Liberal,2,4,1,4.3,1
P04710,39,Female,Black,Master,Moderate,3,4,1,3.8,4
P04711,32,Male,Hispanic,Bachelor,Moderate,5,4,1,3.5,4
P04712,47,Male,White,Master,Moderate,3,5,5,2.0,3
P04713,44,Male,White,Not Applicable,Liberal,5,2,5,2.5,4
P04714,44,Male,Asian,High School,Moderate,4,4,3,2.4,4
P04715,40,Male,Asian,Bachelor,Liberal,4,4,3,1.2,3
P04716,39,Male,White,High School,Moderate,2,4,3,3.3,1
P04717,68,Female,Black,Bachelor,Moderate,3,3,4,3.3,4
P04718,54,Female,Asian,Bachelor,Liberal,4,3,3,3.1,5
P04719,48,Other,Hispanic,Bachelor,Liberal,1,1,2,3.2,4
P04720,41,Male,Asian,Bachelor,Liberal,4,2,1,1.9,4
P04721,52,Female,White,Not Applicable,Liberal,4,4,4,2.1,2
P04722,46,Female,Other,Bachelor,Liberal,3,1,5,2.7,4
P04723,40,Male,White,Master,Conservative,5,1,1,4.4,4
P04724,36,Female,White,High School,Liberal,1,2,3,4.2,5
P04725,39,Female,White,Bachelor,Moderate,1,3,5,3.5,3
P04726,18,Male,White,Bachelor,Moderate,5,2,5,5.0,3
P04727,42,Female,White,High School,Moderate,3,1,5,3.5,3
P04728,34,Female,White,High School,Conservative,4,2,1,3.6,2
P04729,59,Male,White,Bachelor,Conservative,5,3,4,4.5,4
P04730,40,Male,Black,Bachelor,Conservative,1,1,1,3.7,1
P04731,25,Male,White,Bachelor,Conservative,1,2,2,4.6,1
P04732,39,Male,White,High School,Liberal,4,4,3,3.0,5
P04733,27,Female,White,High School,Moderate,4,4,4,2.4,2
P04734,45,Female,White,Bachelor,Conservative,2,2,4,2.9,2
P04735,43,Male,White,High School,Moderate,5,2,3,3.2,4
P04736,51,Female,White,High School,Conservative,4,3,2,2.1,1
P04737,30,Male,Hispanic,High School,Liberal,2,1,5,2.3,2
P04738,40,Male,Hispanic,High School,Moderate,3,2,3,2.6,5
P04739,23,Male,Hispanic,High School,Conservative,1,1,5,1.9,1
P04740,48,Female,White,High School,Liberal,5,4,3,2.4,2
P04741,46,Male,White,High School,Conservative,3,1,1,3.7,4
P04742,45,Male,White,Bachelor,Liberal,5,5,2,3.8,4
P04743,40,Male,Asian,High School,Moderate,5,3,2,1.6,4
P04744,44,Female,White,Bachelor,Conservative,4,3,3,3.3,4
P04745,59,Other,White,PhD,Liberal,2,1,2,2.9,1
P04746,36,Male,White,Master,Liberal,5,3,5,4.1,1
P04747,41,Male,White,High School,Liberal,3,1,2,2.7,2
P04748,26,Female,Other,PhD,Conservative,5,1,2,1.8,5
P04749,29,Female,Asian,High School,Conservative,2,4,2,2.5,3
P04750,41,Male,Hispanic,High School,Liberal,1,1,4,1.8,3
P04751,53,Female,White,Not Applicable,Liberal,5,3,3,1.0,4
P04752,36,Female,Hispanic,Master,Conservative,3,5,1,2.9,2
P04753,37,Male,Black,Bachelor,Conservative,1,2,1,3.5,3
P04754,35,Female,Hispanic,Bachelor,Liberal,1,3,4,3.2,3
P04755,33,Female,White,Bachelor,Liberal,4,5,4,1.7,3
P04756,43,Female,White,High School,Conservative,4,3,1,1.6,3
P04757,22,Male,Black,High School,Moderate,5,5,5,3.2,3
P04758,55,Male,White,Bachelor,Conservative,3,3,1,4.7,2
P04759,32,Male,Hispanic,PhD,Moderate,4,2,1,4.3,3
P04760,48,Male,Other,High School,Moderate,2,4,3,2.7,3
P04761,24,Female,White,Master,Moderate,2,4,1,3.2,2
P04762,48,Female,White,High School,Conservative,1,2,1,3.9,1
P04763,48,Female,White,Bachelor,Liberal,1,3,2,2.9,1
P04764,44,Other,Hispanic,Bachelor,Liberal,1,5,4,1.7,1
P04765,28,Male,Black,Bachelor,Liberal,2,1,1,1.0,3
P04766,42,Female,White,High School,Conservative,4,3,1,3.2,2
P04767,25,Female,White,Bachelor,Moderate,4,2,5,2.8,1
P04768,36,Male,White,Bachelor,Liberal,5,4,1,1.3,4
P04769,52,Female,Asian,High School,Moderate,3,4,3,1.6,4
P04770,49,Male,White,High School,Liberal,2,3,5,2.7,2
P04771,40,Female,White,Bachelor,Liberal,1,5,1,2.5,3
P04772,28,Female,Hispanic,Bachelor,Liberal,3,2,3,4.4,1
P04773,47,Male,White,High School,Moderate,1,2,4,4.4,3
P04774,40,Female,White,Bachelor,Conservative,3,5,1,2.2,1
P04775,18,Female,White,PhD,Conservative,3,5,4,4.5,5
P04776,49,Male,White,High School,Conservative,4,3,1,4.6,5
P04777,39,Male,White,Bachelor,Moderate,5,3,5,3.3,3
P04778,54,Male,Other,High School,Conservative,5,4,5,2.1,4
P04779,26,Female,Hispanic,High School,Liberal,1,4,3,3.1,3
P04780,18,Female,Hispanic,High School,Liberal,2,5,2,1.0,1
P04781,43,Female,Hispanic,Bachelor,Liberal,5,1,3,2.4,3
P04782,43,Female,White,Master,Moderate,2,1,1,3.3,3
P04783,19,Female,White,High School,Liberal,1,1,4,3.4,1
P04784,28,Male,White,Bachelor,Liberal,2,2,4,2.6,4
P04785,73,Female,Hispanic,Bachelor,Moderate,3,3,1,3.1,5
P04786,36,Male,Black,High School,Liberal,3,5,2,2.0,1
P04787,48,Male,White,Bachelor,Moderate,1,4,2,4.4,3
P04788,32,Female,White,Master,Moderate,2,1,2,4.4,2
P04789,18,Male,White,Master,Liberal,2,4,1,3.7,3
P04790,37,Female,White,Master,Liberal,1,3,5,2.7,3
P04791,36,Female,Hispanic,High School,Liberal,5,5,5,2.2,2
P04792,35,Male,White,Master,Liberal,4,1,1,3.8,3
P04793,38,Male,Hispanic,High School,Moderate,5,1,5,3.2,2
P04794,43,Female,White,Master,Conservative,4,5,2,2.0,3
P04795,38,Female,Asian,Not Applicable,Liberal,2,4,5,4.1,4
P04796,24,Male,Hispanic,High School,Liberal,4,3,1,2.6,5
P04797,45,Male,Hispanic,Bachelor,Conservative,4,3,5,2.1,4
P04798,18,Female,White,Bachelor,Liberal,2,3,5,3.9,1
P04799,18,Female,White,Bachelor,Liberal,3,4,5,2.2,1
P04800,48,Male,White,High School,Moderate,4,4,5,3.1,3
P04801,46,Male,White,Not Applicable,Moderate,1,1,1,4.3,1
P04802,39,Female,Black,Bachelor,Moderate,5,4,3,4.2,1
P04803,23,Female,Hispanic,High School,Conservative,2,2,5,3.3,3
P04804,31,Other,White,High School,Liberal,2,5,3,1.8,3
P04805,36,Female,White,Master,Moderate,4,4,1,2.5,5
P04806,20,Female,White,High School,Liberal,3,3,4,5.0,2
P04807,31,Male,Hispanic,High School,Conservative,3,4,3,3.9,3
P04808,47,Female,Hispanic,Bachelor,Conservative,5,1,1,2.8,5
P04809,57,Male,White,Bachelor,Liberal,5,5,4,1.7,4
P04810,34,Female,White,Bachelor,Liberal,3,5,5,1.1,1
P04811,49,Male,Asian,Bachelor,Liberal,3,3,1,4.2,2
P04812,18,Male,Black,Master,Liberal,3,5,2,4.2,4
P04813,47,Female,White,Not Applicable,Liberal,4,2,4,3.0,3
P04814,30,Female,Hispanic,High School,Moderate,1,5,2,2.6,4
P04815,43,Male,Other,Bachelor,Conservative,5,3,5,4.1,5
P04816,37,Female,White,PhD,Liberal,2,5,5,1.5,3
P04817,55,Male,White,Bachelor,Liberal,3,4,3,5.0,3
P04818,29,Male,White,Bachelor,Liberal,3,1,5,3.7,2
P04819,47,Female,White,High School,Liberal,1,4,3,1.7,5
P04820,36,Male,White,Bachelor,Liberal,3,2,4,3.8,1
P04821,38,Female,White,Bachelor,Conservative,5,2,2,2.3,4
P04822,37,Male,White,Bachelor,Liberal,3,1,4,1.7,2
P04823,29,Female,White,Not Applicable,Conservative,1,1,2,3.8,2
P04824,39,Female,White,High School,Moderate,4,1,1,1.9,3
P04825,39,Male,White,High School,Moderate,5,1,4,1.7,4
P04826,42,Male,Black,High School,Liberal,4,5,1,3.5,2
P04827,41,Female,Black,Master,Moderate,2,4,2,2.9,3
P04828,49,Female,White,High School,Moderate,1,2,3,4.0,3
P04829,51,Male,White,Bachelor,Liberal,2,5,4,2.7,5
P04830,27,Female,Hispanic,High School,Liberal,2,1,4,2.6,3
P04831,50,Male,White,Bachelor,Conservative,2,3,3,1.0,1
P04832,25,Male,Other,High School,Liberal,2,3,3,3.5,5
P04833,47,Female,White,Master,Moderate,1,4,5,3.0,5
P04834,47,Male,Black,Bachelor,Liberal,4,2,5,4.2,1
P04835,18,Female,White,Not Applicable,Liberal,3,2,2,3.8,1
P04836,41,Female,Black,Bachelor,Liberal,2,4,4,3.3,2
P04837,34,Female,Hispanic,High School,Liberal,3,1,3,2.3,2
P04838,30,Female,Hispanic,High School,Moderate,3,1,3,2.6,1
P04839,56,Female,Other,Not Applicable,Moderate,2,2,1,3.5,2
P04840,32,Female,White,Master,Conservative,5,2,5,2.9,1
P04841,30,Female,White,High School,Conservative,3,2,1,4.4,1
P04842,40,Female,White,Bachelor,Liberal,5,1,3,4.3,3
P04843,48,Female,White,Bachelor,Moderate,4,3,4,2.7,2
P04844,38,Male,White,High School,Conservative,3,4,4,3.1,5
P04845,53,Female,Hispanic,High School,Moderate,1,4,1,2.2,5
P04846,46,Female,Hispanic,Master,Moderate,4,5,5,2.9,2
P04847,18,Female,White,High School,Conservative,4,5,2,3.9,2
P04848,33,Female,White,High School,Liberal,5,3,4,2.5,2
P04849,33,Female,White,High School,Conservative,2,2,2,2.6,2
P04850,45,Other,Black,High School,Liberal,1,3,5,1.8,3
P04851,18,Male,White,Bachelor,Moderate,1,5,1,2.4,1
P04852,70,Female,Hispanic,High School,Liberal,5,5,5,3.6,2
