participant_id,age,gender,race_ethnicity,education_level,political_affiliation,vaccine_hesitancy,trust_in_science,trust_in_government,ad_engagement_score,baseline_attitude_score,ad_group,ad_group_y,vaccine_uptake,post_attitude_score
P04239,57,Female,White,Not Applicable,Liberal,4,5,3,3.3,1,Control,Control,1,3
P04240,39,Female,White,Bachelor,Liberal,4,1,5,3.4,4,Control,Control,1,1
P04241,18,Female,White,Master,Liberal,5,5,1,3.0,3,Ad_Emotion,Ad_Emotion,1,5
P04242,50,Female,Black,Bachelor,Liberal,2,4,2,3.2,4,Control,Control,0,1
P04243,32,Male,Hispanic,Bachelor,Moderate,2,4,5,3.6,3,Ad_Reason,Ad_Reason,1,1
P04244,48,Female,Asian,Master,Conservative,3,2,5,3.1,2,Ad_Reason,Ad_Reason,1,2
P04245,40,Male,Hispanic,Master,Liberal,2,3,1,4.2,1,Ad_Reason,Ad_Reason,1,4
P04246,21,Other,White,High School,Conservative,4,2,2,1.0,1,Control,Control,0,3
P04247,41,Male,White,High School,Liberal,5,3,3,3.8,2,Ad_Reason,Ad_Reason,0,3
P04248,66,Female,White,High School,Moderate,1,5,2,1.0,5,Control,Control,0,2
P04249,45,Female,White,Bachelor,Moderate,4,1,5,2.4,3,Ad_Reason,Ad_Reason,0,3
P04251,52,Male,White,High School,Liberal,3,5,2,3.6,5,Control,Control,0,3
P04252,42,Female,White,High School,Liberal,2,2,2,2.0,2,Control,Control,0,4
P04253,42,Female,White,Master,Liberal,1,5,5,3.0,4,Ad_Reason,Ad_Reason,0,4
P04254,26,Male,White,Bachelor,Moderate,1,1,3,2.4,4,Control,Control,0,2
P04255,42,Female,Black,Bachelor,Conservative,2,3,2,3.8,2,Control,Control,0,3
P04256,52,Female,Black,Master,Conservative,5,1,2,2.9,4,Ad_Emotion,Ad_Emotion,1,4
P04257,29,Male,Black,Bachelor,Conservative,2,2,4,2.4,2,Ad_Emotion,Ad_Emotion,1,4
P04258,57,Male,Black,Bachelor,Moderate,5,1,5,3.4,3,Ad_Reason,Ad_Reason,0,4
P04259,38,Female,White,High School,Conservative,1,4,4,3.6,3,Ad_Emotion,Ad_Emotion,0,2
P04260,29,Female,White,High School,Moderate,3,1,5,2.8,5,Ad_Reason,Ad_Reason,1,4
P04261,51,Female,White,Bachelor,Liberal,4,5,5,3.7,2,Ad_Reason,Ad_Reason,1,3
P04262,36,Female,Hispanic,Bachelor,Conservative,1,3,4,4.6,4,Ad_Reason,Ad_Reason,0,3
P04263,49,Male,Asian,Not Applicable,Liberal,1,4,3,1.0,2,Control,Control,0,4
P04264,36,Male,White,Not Applicable,Liberal,1,4,3,4.2,1,Ad_Emotion,Ad_Emotion,0,4
P04265,39,Male,White,Master,Liberal,4,4,5,4.4,5,Ad_Reason,Ad_Reason,0,3
P04266,45,Male,Hispanic,High School,Moderate,5,2,4,3.4,1,Ad_Emotion,Ad_Emotion,0,2
P04267,43,Female,White,Not Applicable,Moderate,3,2,2,2.7,5,Ad_Reason,Ad_Reason,1,4
P04268,18,Female,Hispanic,Bachelor,Liberal,3,5,5,1.4,5,Ad_Emotion,Ad_Emotion,0,4
P04269,26,Male,White,Bachelor,Conservative,3,3,5,3.0,5,Ad_Emotion,Ad_Emotion,1,4
P04270,51,Male,White,Bachelor,Conservative,5,1,1,2.6,1,Ad_Reason,Ad_Reason,1,3
P04271,38,Female,Asian,High School,Conservative,2,5,3,1.6,5,Control,Control,1,2
P04272,33,Female,Black,High School,Moderate,2,2,4,2.3,2,Ad_Emotion,Ad_Emotion,0,3
P04273,23,Female,Black,Master,Conservative,3,5,2,3.0,2,Control,Control,0,5
P04274,27,Female,White,Bachelor,Conservative,1,3,2,3.3,1,Control,Control,1,4
P04275,18,Female,White,High School,Liberal,1,5,5,2.0,3,Ad_Reason,Ad_Reason,1,4
P04276,38,Female,Asian,Bachelor,Liberal,4,4,2,1.0,3,Ad_Reason,Ad_Reason,0,3
P04278,28,Male,White,Bachelor,Liberal,1,2,5,2.1,5,Ad_Emotion,Ad_Emotion,1,4
P04279,39,Male,Hispanic,Bachelor,Liberal,3,2,3,2.6,5,Ad_Reason,Ad_Reason,1,3
P04280,44,Female,White,High School,Moderate,4,3,1,1.0,5,Ad_Reason,Ad_Reason,0,4
P04281,65,Female,White,High School,Liberal,2,3,3,2.7,1,Ad_Emotion,Ad_Emotion,1,3
P04282,21,Female,Black,Not Applicable,Liberal,4,3,3,3.4,5,Ad_Emotion,Ad_Emotion,0,5
P04284,51,Male,White,Bachelor,Conservative,3,4,5,3.1,5,Ad_Reason,Ad_Reason,1,4
P04285,30,Male,White,Bachelor,Conservative,3,1,3,2.7,1,Ad_Reason,Ad_Reason,1,3
P04286,42,Male,Hispanic,Master,Moderate,3,3,4,1.0,5,Ad_Reason,Ad_Reason,1,4
P04287,34,Female,Hispanic,Bachelor,Moderate,1,2,4,3.1,2,Control,Control,1,3
P04288,42,Female,Asian,Bachelor,Liberal,5,4,1,2.2,1,Control,Control,0,3
P04289,58,Female,White,Bachelor,Liberal,3,3,4,1.7,3,Ad_Reason,Ad_Reason,0,3
P04290,47,Female,White,High School,Liberal,5,3,5,3.7,1,Control,Control,0,2
P04291,46,Female,Black,PhD,Conservative,3,1,2,3.3,4,Ad_Emotion,Ad_Emotion,1,4
P04292,34,Female,Hispanic,Not Applicable,Moderate,5,1,5,2.4,3,Control,Control,1,3
P04293,22,Male,Hispanic,Not Applicable,Conservative,2,5,1,2.8,3,Control,Control,0,3
P04294,37,Female,White,Not Applicable,Conservative,2,3,2,3.2,1,Ad_Reason,Ad_Reason,1,3
P04295,54,Female,White,Master,Liberal,3,5,4,1.3,4,Control,Control,0,2
P04296,21,Female,White,Bachelor,Moderate,4,2,3,1.9,3,Control,Control,0,1
P04297,27,Male,Other,Master,Moderate,4,1,4,1.9,5,Control,Control,0,2
P04299,28,Male,White,High School,Moderate,2,3,5,4.6,4,Ad_Emotion,Ad_Emotion,0,4
P04300,30,Female,White,Bachelor,Conservative,2,3,1,3.6,1,Ad_Reason,Ad_Reason,1,3
P04301,34,Male,White,Not Applicable,Conservative,4,5,3,3.1,1,Ad_Reason,Ad_Reason,0,4
P04302,23,Female,White,High School,Conservative,3,1,3,2.0,1,Ad_Emotion,Ad_Emotion,0,3
P04303,28,Female,Hispanic,Master,Liberal,1,5,2,3.7,4,Control,Control,0,4
P04304,48,Male,Asian,High School,Liberal,2,3,2,2.6,2,Ad_Emotion,Ad_Emotion,1,4
P04305,24,Female,White,High School,Liberal,1,1,5,2.0,1,Control,Control,1,3
P04306,20,Female,White,High School,Liberal,2,3,1,3.7,2,Ad_Emotion,Ad_Emotion,1,2
P04307,32,Male,Hispanic,High School,Moderate,5,1,5,4.3,3,Ad_Reason,Ad_Reason,1,4
P04308,48,Female,White,High School,Moderate,5,3,3,3.7,5,Ad_Reason,Ad_Reason,1,3
P04309,37,Male,White,High School,Moderate,1,4,3,5.0,5,Ad_Reason,Ad_Reason,0,2
P04310,34,Male,Hispanic,Master,Conservative,4,5,5,2.2,2,Control,Control,0,2
P04311,40,Female,Hispanic,High School,Conservative,4,1,3,2.5,4,Control,Control,1,4
P04312,19,Female,Hispanic,High School,Liberal,2,5,2,2.1,5,Ad_Emotion,Ad_Emotion,1,4
P04313,45,Other,White,High School,Conservative,5,1,3,2.1,2,Ad_Emotion,Ad_Emotion,0,5
P04314,44,Female,White,Bachelor,Moderate,5,1,2,4.4,1,Ad_Reason,Ad_Reason,0,3
P04315,35,Female,White,Bachelor,Moderate,1,1,4,1.9,2,Control,Control,0,5
P04316,52,Female,White,Bachelor,Conservative,1,3,1,2.5,3,Ad_Emotion,Ad_Emotion,1,3
P04317,26,Female,Asian,High School,Liberal,4,2,1,4.3,2,Control,Control,0,4
P04318,53,Female,White,High School,Conservative,4,3,3,3.4,1,Control,Control,0,2
P04319,41,Male,Black,Master,Moderate,4,2,1,2.0,2,Ad_Reason,Ad_Reason,1,5
P04320,35,Female,White,Master,Conservative,3,3,4,2.9,1,Ad_Reason,Ad_Reason,0,3
P04321,39,Male,White,High School,Conservative,5,2,3,1.3,1,Control,Control,0,2
P04322,38,Female,Other,Bachelor,Moderate,5,1,2,2.8,3,Control,Control,0,4
P04323,54,Male,White,High School,Liberal,1,1,4,3.1,3,Control,Control,0,1
P04324,27,Female,White,High School,Liberal,5,2,4,3.1,5,Control,Control,1,5
P04325,30,Male,White,Master,Liberal,1,2,1,4.9,1,Ad_Reason,Ad_Reason,1,3
P04326,52,Male,White,Bachelor,Liberal,3,5,2,3.7,1,Ad_Emotion,Ad_Emotion,1,4
P04327,32,Female,White,High School,Conservative,4,1,5,1.8,1,Ad_Reason,Ad_Reason,1,4
P04328,50,Male,White,High School,Liberal,3,3,4,3.1,5,Ad_Emotion,Ad_Emotion,0,5
P04329,60,Female,Black,Not Applicable,Conservative,4,5,1,2.9,4,Control,Control,1,1
P04330,35,Male,Hispanic,Master,Conservative,4,2,4,4.9,3,Ad_Emotion,Ad_Emotion,0,3
P04332,26,Male,White,Bachelor,Moderate,4,4,2,3.1,1,Ad_Reason,Ad_Reason,1,3
P04333,49,Female,Black,Bachelor,Moderate,3,4,3,3.3,5,Control,Control,0,4
P04334,42,Male,White,High School,Moderate,2,4,5,1.9,1,Ad_Reason,Ad_Reason,1,3
P04335,45,Female,Black,High School,Moderate,1,3,5,1.5,3,Control,Control,0,2
P04336,32,Male,Black,Bachelor,Liberal,4,2,1,2.8,5,Ad_Reason,Ad_Reason,1,2
P04337,20,Male,White,Bachelor,Moderate,4,3,5,3.7,2,Ad_Reason,Ad_Reason,0,3
P04338,46,Male,Hispanic,High School,Moderate,5,5,2,1.7,3,Control,Control,1,5
P04339,18,Male,Hispanic,Master,Conservative,1,5,5,2.9,2,Ad_Emotion,Ad_Emotion,1,4
P04340,36,Female,Hispanic,High School,Conservative,1,4,1,2.3,4,Ad_Reason,Ad_Reason,1,2
P04341,51,Female,White,High School,Liberal,3,2,4,1.1,2,Ad_Emotion,Ad_Emotion,1,5
P04343,63,Male,Hispanic,Bachelor,Conservative,3,1,5,3.4,2,Ad_Reason,Ad_Reason,1,5
P04344,52,Male,White,High School,Conservative,3,1,2,3.7,4,Ad_Reason,Ad_Reason,0,4
P04345,32,Male,Hispanic,High School,Moderate,3,4,2,3.8,3,Ad_Reason,Ad_Reason,1,3
P04346,40,Female,White,Bachelor,Liberal,2,4,4,2.9,4,Ad_Emotion,Ad_Emotion,1,3
P04347,39,Male,White,Bachelor,Liberal,3,4,3,3.4,5,Ad_Emotion,Ad_Emotion,1,2
P04348,21,Female,Asian,Bachelor,Liberal,1,5,5,3.2,2,Ad_Reason,Ad_Reason,1,3
P04349,28,Male,Asian,High School,Liberal,2,2,2,1.0,2,Ad_Reason,Ad_Reason,1,2
P04350,33,Male,Asian,Bachelor,Moderate,4,4,3,1.5,5,Ad_Emotion,Ad_Emotion,1,4
P04351,18,Male,Hispanic,Bachelor,Moderate,5,3,5,2.3,1,Control,Control,0,2
P04352,40,Male,White,High School,Liberal,5,4,5,3.1,5,Control,Control,1,3
P04353,37,Female,White,Master,Liberal,1,5,3,3.3,5,Ad_Emotion,Ad_Emotion,1,5
P04354,19,Male,Hispanic,Bachelor,Liberal,5,2,2,3.7,4,Ad_Reason,Ad_Reason,1,4
P04355,44,Female,White,High School,Conservative,5,4,4,3.7,4,Ad_Reason,Ad_Reason,1,2
P04356,48,Male,Black,Not Applicable,Moderate,5,1,5,3.2,5,Control,Control,0,3
P04357,42,Female,White,Master,Conservative,4,4,1,3.5,3,Control,Control,0,3
P04358,36,Male,White,Not Applicable,Moderate,5,4,1,4.5,2,Ad_Emotion,Ad_Emotion,1,1
P04359,47,Female,White,Bachelor,Liberal,3,2,1,3.4,5,Control,Control,0,2
P04360,48,Female,White,High School,Liberal,1,3,4,3.0,1,Ad_Emotion,Ad_Emotion,1,3
P04362,30,Male,Black,Bachelor,Moderate,1,4,2,3.8,3,Control,Control,0,2
P04363,43,Female,Black,Not Applicable,Moderate,4,5,2,4.5,5,Control,Control,0,2
P04364,54,Male,White,Bachelor,Conservative,4,2,4,1.9,3,Ad_Reason,Ad_Reason,1,3
P04366,65,Male,White,High School,Liberal,3,4,3,3.2,1,Ad_Reason,Ad_Reason,1,2
P04367,33,Male,White,Bachelor,Conservative,5,4,3,1.6,2,Control,Control,0,2
P04368,40,Other,White,PhD,Moderate,1,1,5,2.8,2,Ad_Emotion,Ad_Emotion,1,4
P04369,31,Male,White,Master,Liberal,3,5,5,4.8,5,Ad_Emotion,Ad_Emotion,0,4
P04370,42,Female,White,Not Applicable,Moderate,1,2,2,3.0,2,Ad_Emotion,Ad_Emotion,0,3
P04371,19,Female,White,Master,Moderate,3,4,4,3.0,5,Ad_Emotion,Ad_Emotion,0,5
P04372,33,Female,White,Bachelor,Liberal,2,1,4,2.6,5,Ad_Reason,Ad_Reason,0,3
P04373,26,Female,White,Bachelor,Moderate,4,1,2,4.5,3,Ad_Reason,Ad_Reason,1,4
P04374,41,Male,White,PhD,Liberal,4,3,1,3.4,1,Control,Control,1,2
P04375,51,Female,White,Bachelor,Liberal,1,2,3,2.5,5,Control,Control,1,3
P04376,47,Male,Hispanic,High School,Liberal,1,1,5,4.5,4,Ad_Emotion,Ad_Emotion,0,4
P04377,18,Female,White,Bachelor,Liberal,2,2,3,3.2,3,Ad_Reason,Ad_Reason,1,4
P04378,64,Female,Hispanic,Bachelor,Liberal,5,4,3,2.6,5,Ad_Emotion,Ad_Emotion,1,5
P04379,43,Female,White,High School,Liberal,3,3,4,1.0,5,Control,Control,1,3
P04380,30,Male,Hispanic,Master,Conservative,2,2,2,3.1,3,Control,Control,0,4
P04382,42,Male,Asian,Bachelor,Moderate,1,2,1,2.7,5,Control,Control,1,3
P04383,31,Male,White,Master,Liberal,1,2,2,2.6,1,Ad_Emotion,Ad_Emotion,1,3
P04384,42,Male,Asian,Bachelor,Conservative,5,5,3,1.2,5,Ad_Reason,Ad_Reason,1,3
P04385,32,Female,White,Master,Liberal,5,3,2,5.0,3,Ad_Emotion,Ad_Emotion,1,3
P04386,35,Male,White,High School,Liberal,1,2,2,2.3,4,Ad_Reason,Ad_Reason,1,5
P04387,31,Female,Asian,Not Applicable,Liberal,4,5,5,3.7,3,Ad_Reason,Ad_Reason,0,2
P04388,22,Female,White,High School,Conservative,5,5,5,2.8,3,Control,Control,0,3
P04389,41,Female,Hispanic,High School,Moderate,2,3,3,1.0,1,Control,Control,0,4
P04391,46,Male,White,Master,Liberal,3,3,1,3.1,1,Ad_Emotion,Ad_Emotion,1,5
P04392,49,Male,Black,High School,Liberal,3,2,5,2.5,1,Ad_Emotion,Ad_Emotion,0,3
P04393,43,Male,White,Not Applicable,Liberal,4,4,3,4.5,5,Control,Control,0,5
P04394,33,Female,White,Bachelor,Conservative,1,3,2,4.8,4,Ad_Emotion,Ad_Emotion,1,5
P04395,50,Male,Asian,Not Applicable,Moderate,2,3,5,3.3,3,Control,Control,1,4
P04396,23,Female,Asian,Bachelor,Moderate,4,3,2,3.4,1,Ad_Emotion,Ad_Emotion,1,4
P04397,29,Female,Hispanic,Bachelor,Liberal,2,3,2,1.8,1,Ad_Reason,Ad_Reason,1,4
P04398,28,Female,White,Bachelor,Moderate,3,4,5,1.8,2,Ad_Reason,Ad_Reason,0,4
P04399,52,Male,White,High School,Liberal,2,2,3,2.3,2,Control,Control,1,4
P04400,51,Male,White,Bachelor,Liberal,3,5,1,5.0,4,Ad_Emotion,Ad_Emotion,0,3
P04401,45,Female,White,Bachelor,Moderate,5,3,3,2.5,3,Ad_Emotion,Ad_Emotion,1,5
P04402,52,Female,Asian,High School,Liberal,3,5,4,4.3,1,Ad_Reason,Ad_Reason,0,4
P04403,29,Male,White,High School,Moderate,3,5,4,2.3,5,Ad_Reason,Ad_Reason,1,2
P04404,44,Male,White,High School,Conservative,4,5,1,2.0,2,Control,Control,1,3
P04405,38,Male,White,Master,Liberal,4,3,4,2.5,1,Ad_Reason,Ad_Reason,1,3
P04406,50,Female,Black,Bachelor,Conservative,1,3,2,2.5,5,Control,Control,1,3
P04407,38,Male,Hispanic,Master,Liberal,1,3,4,2.3,1,Ad_Reason,Ad_Reason,0,2
P04408,35,Female,Black,Not Applicable,Liberal,3,3,5,4.6,4,Ad_Reason,Ad_Reason,1,2
P04409,46,Male,White,Bachelor,Moderate,5,1,2,2.9,4,Ad_Emotion,Ad_Emotion,1,4
P04410,50,Female,Asian,Not Applicable,Moderate,1,2,3,2.8,5,Ad_Reason,Ad_Reason,1,4
P04411,31,Female,Black,High School,Liberal,3,1,1,3.0,2,Ad_Reason,Ad_Reason,0,2
P04412,39,Female,White,High School,Conservative,4,4,5,3.9,4,Control,Control,0,5
P04413,27,Male,White,Bachelor,Conservative,1,1,5,3.0,2,Ad_Reason,Ad_Reason,0,4
P04415,42,Male,White,PhD,Conservative,3,1,4,4.0,5,Ad_Reason,Ad_Reason,1,2
P04416,47,Female,Hispanic,Bachelor,Moderate,3,2,1,1.9,1,Ad_Reason,Ad_Reason,1,2
P04417,43,Female,White,High School,Conservative,2,5,1,2.2,5,Control,Control,1,4
P04418,18,Female,White,Master,Liberal,2,4,4,3.1,1,Ad_Emotion,Ad_Emotion,1,5
P04419,35,Male,Hispanic,Bachelor,Conservative,5,4,3,2.3,2,Control,Control,1,4
P04420,18,Female,Hispanic,High School,Liberal,1,2,1,2.8,1,Control,Control,1,2
P04421,56,Male,Black,Bachelor,Conservative,2,1,4,1.9,2,Control,Control,1,3
P04422,26,Female,White,PhD,Moderate,3,5,5,2.1,4,Ad_Emotion,Ad_Emotion,0,4
P04423,55,Male,White,Master,Liberal,1,3,1,4.1,2,Ad_Reason,Ad_Reason,0,3
P04424,51,Female,White,Bachelor,Liberal,2,2,1,2.6,3,Control,Control,1,3
P04425,29,Male,White,High School,Conservative,5,5,3,2.5,1,Control,Control,0,3
P04426,26,Male,White,High School,Moderate,5,2,3,2.2,4,Ad_Emotion,Ad_Emotion,1,4
P04428,29,Male,White,Master,Moderate,5,3,3,2.0,5,Ad_Reason,Ad_Reason,0,4
P04429,41,Female,White,High School,Conservative,3,5,5,1.7,1,Ad_Emotion,Ad_Emotion,0,5
P04430,34,Female,White,High School,Liberal,5,1,1,2.3,2,Ad_Reason,Ad_Reason,1,4
P04431,18,Female,Black,PhD,Liberal,4,5,4,2.9,4,Ad_Reason,Ad_Reason,0,3
P04432,18,Male,Black,Master,Conservative,5,5,3,3.6,5,Ad_Emotion,Ad_Emotion,1,5
P04433,42,Female,White,Bachelor,Liberal,2,1,5,2.9,1,Control,Control,1,4
P04435,33,Male,White,High School,Liberal,2,5,3,2.5,5,Ad_Reason,Ad_Reason,0,4
P04436,48,Female,White,High School,Conservative,1,1,2,2.4,3,Ad_Reason,Ad_Reason,0,5
P04437,54,Male,White,Bachelor,Liberal,3,2,1,2.3,5,Ad_Reason,Ad_Reason,1,3
P04438,36,Male,Hispanic,High School,Moderate,1,2,3,2.6,1,Ad_Emotion,Ad_Emotion,1,2
P04439,35,Male,Other,Master,Conservative,4,1,4,3.9,3,Ad_Emotion,Ad_Emotion,0,3
P04440,46,Male,Black,Not Applicable,Liberal,5,2,2,3.7,2,Ad_Reason,Ad_Reason,1,4
P04441,23,Male,Hispanic,High School,Conservative,2,5,5,4.6,3,Control,Control,0,4
P04442,42,Female,Black,Bachelor,Moderate,1,1,5,2.1,3,Ad_Reason,Ad_Reason,0,3
P04443,46,Female,White,Master,Moderate,2,5,4,1.9,3,Control,Control,0,5
P04444,48,Male,Other,PhD,Liberal,5,4,4,2.6,5,Ad_Reason,Ad_Reason,1,4
P04445,18,Female,White,PhD,Moderate,3,3,1,4.2,3,Control,Control,1,4
P04446,30,Female,Black,High School,Liberal,5,3,4,1.0,3,Ad_Reason,Ad_Reason,1,5
P04447,29,Female,White,High School,Liberal,3,3,5,3.1,2,Control,Control,0,2
P04448,41,Female,White,Master,Conservative,2,1,1,2.7,3,Ad_Reason,Ad_Reason,1,3
P04449,45,Female,Black,Bachelor,Liberal,3,4,4,3.6,5,Ad_Reason,Ad_Reason,1,3
P04450,57,Male,White,High School,Conservative,3,3,4,3.4,4,Control,Control,1,3
P04451,34,Male,White,Bachelor,Liberal,3,5,5,3.6,4,Ad_Emotion,Ad_Emotion,1,4
P04452,34,Male,White,Master,Liberal,3,3,1,3.5,5,Control,Control,0,2
P04454,43,Male,Hispanic,Master,Liberal,1,5,2,4.8,3,Ad_Reason,Ad_Reason,0,2
P04455,55,Female,Hispanic,High School,Conservative,3,5,1,3.8,5,Control,Control,1,4
P04456,43,Male,White,Master,Moderate,3,1,4,2.5,3,Control,Control,0,1
P04457,26,Female,White,Bachelor,Liberal,5,1,4,2.6,1,Control,Control,1,3
P04458,24,Male,Hispanic,High School,Moderate,5,2,1,4.1,2,Ad_Emotion,Ad_Emotion,1,4
P04459,21,Male,White,Master,Liberal,5,4,2,4.2,2,Ad_Emotion,Ad_Emotion,1,5
P04460,47,Male,White,Master,Liberal,3,5,3,2.1,2,Ad_Reason,Ad_Reason,0,3
P04461,54,Male,White,PhD,Conservative,5,4,5,1.0,1,Ad_Emotion,Ad_Emotion,1,3
P04462,62,Male,Hispanic,High School,Liberal,1,3,1,1.2,2,Ad_Emotion,Ad_Emotion,0,4
P04463,50,Female,White,Bachelor,Liberal,2,3,3,4.2,3,Ad_Reason,Ad_Reason,1,3
P04464,53,Male,White,Bachelor,Conservative,5,2,5,4.4,4,Control,Control,0,3
P04465,33,Male,White,Bachelor,Conservative,5,5,3,3.0,2,Control,Control,1,4
P04467,50,Male,White,High School,Moderate,4,2,5,4.8,3,Control,Control,1,4
P04468,45,Female,White,High School,Moderate,4,3,3,5.0,3,Ad_Emotion,Ad_Emotion,1,3
P04469,41,Other,White,Bachelor,Moderate,1,5,2,3.7,2,Ad_Reason,Ad_Reason,0,3
P04470,44,Male,White,High School,Moderate,5,4,1,3.0,5,Ad_Reason,Ad_Reason,1,3
P04471,43,Male,White,PhD,Conservative,2,5,2,2.6,1,Ad_Reason,Ad_Reason,1,3
P04472,55,Male,Hispanic,Bachelor,Liberal,5,3,2,2.7,4,Control,Control,1,4
P04473,55,Female,Hispanic,Bachelor,Moderate,1,5,5,2.2,4,Ad_Reason,Ad_Reason,0,5
P04474,46,Female,White,Master,Conservative,1,5,5,3.7,1,Ad_Reason,Ad_Reason,1,5
P04476,46,Female,White,Bachelor,Conservative,1,5,3,2.2,2,Control,Control,1,3
P04477,34,Male,Black,High School,Liberal,3,2,3,4.1,2,Ad_Emotion,Ad_Emotion,1,2
P04478,49,Female,Black,High School,Liberal,1,2,1,3.6,2,Ad_Reason,Ad_Reason,0,3
P04479,23,Female,White,High School,Conservative,3,4,3,3.3,2,Ad_Emotion,Ad_Emotion,0,4
P04480,52,Female,Black,Bachelor,Liberal,3,5,1,2.8,4,Control,Control,1,4
P04481,25,Female,Black,Bachelor,Conservative,5,4,2,3.5,2,Control,Control,1,3
P04482,43,Female,Hispanic,High School,Liberal,3,3,1,2.7,3,Control,Control,0,2
P04483,29,Male,White,Bachelor,Conservative,4,3,1,5.0,5,Control,Control,0,3
P04484,46,Male,White,High School,Moderate,1,1,5,5.0,2,Ad_Emotion,Ad_Emotion,1,2
P04485,39,Female,White,PhD,Liberal,2,1,3,2.2,3,Ad_Reason,Ad_Reason,1,4
P04486,20,Male,Hispanic,High School,Moderate,1,5,4,2.7,4,Control,Control,0,3
P04487,45,Female,Hispanic,Master,Moderate,5,5,4,2.1,3,Control,Control,1,5
P04488,33,Male,White,Bachelor,Liberal,5,4,5,1.1,1,Ad_Emotion,Ad_Emotion,1,3
P04490,40,Female,White,High School,Moderate,5,5,2,2.9,3,Control,Control,0,2
P04491,44,Male,White,Not Applicable,Liberal,5,5,2,1.9,2,Ad_Reason,Ad_Reason,0,3
P04495,50,Male,Asian,Master,Moderate,3,5,4,3.4,1,Control,Control,0,4
P04498,52,Male,White,Bachelor,Liberal,4,2,2,1.7,1,Control,Control,0,3
P04499,18,Female,Hispanic,High School,Liberal,3,4,3,1.9,1,Control,Control,0,3
P04501,28,Female,Hispanic,High School,Conservative,3,4,1,2.4,1,Ad_Emotion,Ad_Emotion,1,5
P04502,23,Female,White,High School,Moderate,1,1,4,1.5,3,Ad_Reason,Ad_Reason,0,3
P04503,20,Female,Hispanic,Master,Conservative,5,3,5,1.6,2,Ad_Reason,Ad_Reason,1,3
P04504,44,Male,Hispanic,Bachelor,Liberal,5,5,4,3.9,3,Ad_Emotion,Ad_Emotion,1,4
P04505,37,Female,White,High School,Conservative,5,1,3,3.9,2,Ad_Reason,Ad_Reason,0,4
P04506,44,Male,Hispanic,Master,Moderate,4,2,3,3.1,2,Control,Control,1,3
P04507,48,Female,White,High School,Conservative,4,5,5,2.1,4,Ad_Reason,Ad_Reason,1,2
P04508,43,Male,White,Not Applicable,Liberal,5,4,4,2.9,1,Control,Control,1,2
P04509,47,Male,White,Not Applicable,Moderate,5,2,4,2.8,4,Ad_Reason,Ad_Reason,0,3
P04510,39,Female,White,Not Applicable,Conservative,1,4,5,2.6,2,Ad_Emotion,Ad_Emotion,1,5
P04511,25,Female,Black,Master,Moderate,1,4,3,3.7,5,Ad_Reason,Ad_Reason,1,4
P04512,52,Female,Asian,High School,Liberal,3,4,1,2.5,5,Ad_Reason,Ad_Reason,1,2
P04513,32,Female,White,Bachelor,Conservative,3,5,4,3.5,4,Ad_Reason,Ad_Reason,0,4
P04514,28,Male,White,High School,Liberal,4,2,2,3.3,4,Ad_Emotion,Ad_Emotion,1,2
P04516,29,Male,Black,Bachelor,Moderate,1,4,4,5.0,4,Ad_Emotion,Ad_Emotion,0,3
P04517,34,Female,White,High School,Moderate,3,1,4,3.6,4,Control,Control,1,3
P04518,44,Female,Hispanic,Not Applicable,Conservative,1,3,3,1.4,3,Ad_Reason,Ad_Reason,1,3
P04519,44,Male,White,PhD,Liberal,1,1,2,1.6,4,Ad_Emotion,Ad_Emotion,1,2
P04520,29,Female,White,Bachelor,Moderate,2,5,4,4.6,4,Ad_Emotion,Ad_Emotion,1,4
P04521,34,Female,Hispanic,Bachelor,Moderate,1,3,1,3.2,3,Ad_Reason,Ad_Reason,1,3
P04522,52,Male,White,Bachelor,Liberal,2,1,2,3.6,2,Control,Control,0,3
P04523,45,Female,White,Master,Conservative,2,2,5,3.4,2,Ad_Emotion,Ad_Emotion,1,4
P04524,64,Female,White,Bachelor,Conservative,1,1,1,4.1,3,Ad_Reason,Ad_Reason,1,3
P04525,54,Female,White,High School,Moderate,1,4,5,4.1,1,Control,Control,0,3
P04526,53,Male,Other,Bachelor,Liberal,3,5,4,2.1,4,Ad_Emotion,Ad_Emotion,1,3
P04527,23,Male,White,Bachelor,Conservative,1,1,3,3.5,1,Ad_Emotion,Ad_Emotion,0,4
P04528,49,Female,White,Not Applicable,Liberal,1,1,4,1.6,5,Control,Control,0,2
P04529,39,Male,White,High School,Liberal,1,3,4,1.9,1,Control,Control,1,3
P04530,33,Female,White,High School,Liberal,3,4,5,2.7,4,Ad_Reason,Ad_Reason,1,4
P04531,42,Male,Hispanic,Master,Liberal,2,3,4,1.3,2,Ad_Reason,Ad_Reason,1,4
P04532,51,Female,Hispanic,PhD,Conservative,3,5,1,2.2,4,Ad_Emotion,Ad_Emotion,1,3
P04533,46,Female,Hispanic,Master,Moderate,1,5,3,1.0,4,Control,Control,1,3
P04534,29,Male,White,Bachelor,Conservative,5,4,5,3.0,4,Control,Control,0,5
P04535,48,Male,White,Bachelor,Liberal,1,3,2,4.6,1,Control,Control,1,2
P04536,32,Female,White,Bachelor,Moderate,3,4,4,3.0,2,Ad_Emotion,Ad_Emotion,0,4
P04537,42,Female,Black,High School,Conservative,3,3,5,3.0,2,Control,Control,1,2
